credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,debt_consolidation,0.092,318.93,11.25480219,5.93,727,4800,11496,26.6,0,0,0,0
1,credit_card,0.1078,228.45,10.50506754,7.76,687,2010.041667,6999,65.7,0,0,0,0
1,all_other,0.1172,72.78,10.57821615,17.2,667,1410,4863,69.5,0,1,0,0
1,all_other,0.1141,16.47,9.878169745,3.69,667,8820,12229,90.6,0,0,1,0
1,all_other,0.0775,124.89,10.96127785,1.33,767,2485.041667,2325,8.2,0,0,0,0
1,credit_card,0.0838,236.34,11.22524339,6.06,742,3149.041667,4286,40.4,0,0,0,0
1,debt_consolidation,0.1204,265.87,10.70738554,16.06,677,1949.041667,8009,68.5,0,0,0,0
1,debt_consolidation,0.0775,218.55,10.81769612,10.37,767,4410,6634,9.4,0,0,0,0
1,debt_consolidation,0.1014,38.8,10.30895266,19.76,702,4529.041667,0,0,0,0,0,0
1,credit_card,0.1141,247,11.1844214,14.65,682,3329,5608,47.1,0,0,0,0
1,all_other,0.1078,79.96,10.54534144,14.84,677,4140.041667,9973,33.8,0,0,0,0
1,debt_consolidation,0.1204,498.51,10.75790288,17.95,677,2609,16502,63,0,0,0,0
1,small_business,0.0951,800.95,11.08214255,2.14,777,4559.041667,3326,14.3,6,0,0,0
1,debt_consolidation,0.0983,289.69,9.980448594,4.83,712,1620.041667,7263,39,0,0,0,0
1,all_other,0.0838,264.71,10.54796956,13.1,767,7560.041667,3451,19.4,0,0,0,0
1,debt_consolidation,0.1267,117.38,10.77895629,13.1,662,9659.041667,16770,50.7,0,0,0,0
1,all_other,0.1078,293.72,10.49127422,7.93,692,2429.041667,17042,75.1,0,0,0,0
1,major_purchase,0.1267,563.4,11.00209984,20.06,697,4560.041667,10686,49.4,0,0,0,0
1,credit_card,0.092,318.93,12.01370075,0.33,732,3600,45,0.4,0,0,0,0
1,all_other,0.0951,230.68,10.38887228,15.84,717,1800,3247,33.3,1,0,0,0
1,debt_consolidation,0.152,730.04,11.22524339,21.84,677,2640.041667,27839,72.7,0,1,0,0
1,all_other,0.0775,312.22,11.65702581,2.89,807,5160,0,0,1,0,0,0
1,major_purchase,0.0807,250.95,11.00209984,9.58,757,13109,17246,13.7,1,0,0,0
1,debt_consolidation,0.1425,514.49,10.77895629,19.05,667,6209,14036,64.4,0,0,0,0
1,small_business,0.1046,16.25,10.16585182,14.17,692,4919.041667,5643,60.7,0,0,0,0
1,debt_consolidation,0.1204,372.22,10.71441777,21.33,697,4710,17850,66.3,1,0,0,0
1,debt_consolidation,0.0951,320.38,10.91508846,7.59,722,2340.041667,8382,20.4,1,0,0,0
1,small_business,0.1836,504.13,11.33857208,23.04,662,6690.041667,24280,93.4,3,0,0,0
1,debt_consolidation,0.1172,413.51,10.49127422,11.9,677,2970,8375,91,3,0,0,0
1,all_other,0.1014,485,11.33857208,19.86,742,2763.041667,6437,28.6,4,0,0,0
1,credit_card,0.1172,307.66,11.03488966,20.09,697,6392.041667,16890,64,0,0,0,0
1,all_other,0.1078,130.54,10.37349118,0.38,682,1290.041667,887,38.6,0,0,0,0
1,debt_consolidation,0.1299,539.03,10.66895539,14.82,677,8159.041667,13115,42.3,2,2,0,0
1,debt_consolidation,0.1078,440.57,10.52406404,12.58,702,2130,10251,33,0,0,0,0
1,all_other,0.092,175.42,10.51867319,16.74,727,4590.041667,6566,48.6,1,0,0,0
1,all_other,0.1046,194.91,10.81977828,5.06,687,4464,9516,63.4,1,0,0,0
1,debt_consolidation,0.1172,165.41,11.00209984,0,672,2520,2126,6.4,1,0,0,0
1,debt_consolidation,0.0838,189.08,10.60905725,12.5,727,2550,7386,42.4,0,0,0,0
1,all_other,0.0712,57.23,10.46310334,11.59,772,5970.041667,6035,19,0,0,0,0
1,debt_consolidation,0.1204,498.51,11.51292546,15.82,682,9150,49459,88.8,1,2,0,0
1,credit_card,0.1267,737.78,11.40756495,13.04,697,5100,22738,30.8,0,1,0,0
1,debt_consolidation,0.0951,592.7,10.34174248,16.49,747,4260.041667,25946,37.9,0,0,0,0
1,all_other,0.1014,611.1,10.69194491,9.79,732,5940.041667,0,0,0,0,0,0
1,debt_consolidation,0.0951,461.35,11.38586452,9.96,732,5250.041667,4765,16.5,0,0,1,0
1,debt_consolidation,0.1583,841.76,11.22524339,15.38,662,3420.041667,15222,77.3,0,2,0,0
1,small_business,0.1078,244.76,11.35040654,1.78,687,9480,8035,50.5,1,1,1,0
1,debt_consolidation,0.1046,649.68,11.65702581,16.2,732,5129,23442,42.1,2,0,0,0
1,credit_card,0.0838,226.89,12.07254125,15.11,742,4919.041667,101443,13.7,6,0,0,0
1,debt_consolidation,0.1204,498.51,11.51292546,14.32,677,4439,25988,98.8,1,0,0,0
1,debt_consolidation,0.1141,658.67,10.96578158,10.14,702,5999.041667,23370,70,1,0,0,0
1,all_other,0.1172,231.57,12.20607265,15.46,692,6629,119420,95.1,0,0,0,0
1,all_other,0.1014,258.67,10.81977828,8.78,702,3946,0,0,0,0,0,0
1,debt_consolidation,0.1109,157.36,10.73639668,11.37,677,2729.041667,15564,56.6,1,0,0,0
1,debt_consolidation,0.1236,300.48,11.35040654,21.8,677,5069,13686,48.7,1,0,0,0
1,home_improvement,0.1141,658.67,12.8346813,0.63,702,6330.041667,6921,0,2,0,0,0
1,debt_consolidation,0.1014,129.34,10.49127422,7.07,697,1560.041667,4220,53.4,2,0,0,0
1,all_other,0.1393,170.72,11.1844214,22.57,662,2940,29877,75.6,2,0,0,0
1,small_business,0.0775,337.19,10.08580911,10.1,782,5400,1458,18,1,0,0,0
1,debt_consolidation,0.092,382.72,10.59663473,10.14,747,7800.041667,3179,11,1,0,1,0
1,debt_consolidation,0.0838,403.36,11.08214255,7.26,757,5580.041667,4365,51.4,0,0,0,0
1,credit_card,0.0775,305.97,11.00209984,9.2,797,6270,209,1.9,0,0,0,0
1,debt_consolidation,0.133,676.78,10.81977828,20.42,692,7710,12573,71.8,2,1,0,0
1,debt_consolidation,0.1172,496.22,11.09741002,2.42,682,6329.041667,0,0,1,0,0,0
1,credit_card,0.1078,228.45,11.14908203,16.51,692,5009.041667,22157,98,0,0,0,0
1,debt_consolidation,0.1109,819.54,11.40756495,17.11,722,6539,54925,97.8,0,0,0,0
1,credit_card,0.1078,261.08,11.26446411,16.75,692,4290.041667,50908,37.1,0,2,0,0
1,credit_card,0.1078,81.59,11.58058411,16.37,682,9960.041667,16164,80,1,0,0,0
1,debt_consolidation,0.0775,312.22,10.00784757,5.24,792,5010.041667,4767,8.7,0,0,0,0
1,all_other,0.1141,59.28,11.19821472,21.01,692,2580,23882,89.8,0,0,0,0
1,educational,0.0807,376.43,9.903487553,8.88,782,8160.041667,674,2.6,1,0,0,0
1,small_business,0.0983,804.69,11.1844214,8.98,757,4619.041667,56842,14.4,6,0,0,0
1,home_improvement,0.1046,812.09,12.13384061,1.88,727,10199,19948,77,2,0,0,0
1,home_improvement,0.1078,130.54,10.81977828,15.5,687,8369,10979,37.2,0,2,0,0
1,debt_consolidation,0.1141,329.34,10.59663473,15.93,692,3539.041667,14643,76.4,0,0,0,0
1,debt_consolidation,0.1172,99.25,10.91871823,12.85,682,2670.041667,15680,89.6,1,0,0,0
1,debt_consolidation,0.1362,381.58,10.30895266,19.52,667,4412,16670,71.7,0,0,0,0
1,debt_consolidation,0.1078,310.03,11.21989579,8.22,697,3707,2624,48.6,1,0,0,0
1,debt_consolidation,0.0838,78.78,10.34174248,10.61,722,7089.041667,2773,10.8,1,0,0,0
1,debt_consolidation,0.0951,608.72,11.14186178,11.29,767,9179,2279,20.7,3,0,0,0
1,debt_consolidation,0.0983,386.25,11.26446411,15.74,722,4379,28110,31.9,0,0,0,0
1,small_business,0.092,669.76,12.37581542,2.7,792,9029.041667,997,1.2,2,0,0,0
1,debt_consolidation,0.092,478.4,10.91508846,12.28,747,7380,2787,2.3,1,0,0,0
1,credit_card,0.1488,346.07,11.08214255,23.89,672,7260,10214,65.1,1,2,1,0
1,debt_consolidation,0.1425,685.99,10.77895629,2.1,672,3870.041667,19892,83.6,2,0,0,0
1,all_other,0.092,255.15,10.46310334,1.03,727,1230.041667,1834,12.8,1,0,0,0
1,home_improvement,0.1204,498.51,12.21602298,17.08,682,5820,108397,67.3,3,0,0,0
1,home_improvement,0.0775,124.89,11.08214255,9.25,757,5010.041667,3348,5.3,0,0,0,0
1,all_other,0.0743,217.52,10.40426284,10.04,772,3630,983,2.1,1,0,0,0
1,all_other,0.0983,241.41,11.06663836,0.58,712,5430,603,30.1,0,1,0,0
1,debt_consolidation,0.133,406.07,10.81683395,24.22,692,6509,13662,60.7,0,1,0,0
1,debt_consolidation,0.06,467.45,11.04292184,15.28,687,4652.041667,26044,34.5,3,0,0,0
1,credit_card,0.0983,386.25,10.1266311,16.75,732,4918.041667,16212,50.7,0,0,0,0
1,debt_consolidation,0.0983,257.5,10.49127422,21.33,762,6300.041667,8516,11.1,0,0,0,0
1,credit_card,0.0807,62.74,10.30895266,3.68,732,2580,3953,15.9,0,0,0,0
1,major_purchase,0.092,223.26,11.38509209,13.28,727,5836,12672,21,3,3,0,0
1,debt_consolidation,0.0951,320.38,10.85127695,9.6,717,1469,1346,23.2,2,0,0,0
1,debt_consolidation,0.092,318.93,10.71441777,4.88,732,4079,12425,94.2,0,0,0,0
1,credit_card,0.0775,327.83,10.95779958,12.86,802,5490,14377,10.2,0,0,0,0
1,debt_consolidation,0.1172,196.84,10.47522952,15.38,697,1709.041667,10900,42.4,3,0,0,0
1,debt_consolidation,0.1046,42.23,10.75790288,18.15,707,2309.041667,7006,48,1,0,1,0
1,debt_consolidation,0.0983,136,10.77895629,11.93,717,6329.041667,19708,37.1,0,1,0,0
1,debt_consolidation,0.1267,182.77,11.21182037,11.25,707,8100,30949,54.3,0,0,0,0
1,debt_consolidation,0.1046,194.91,10.54534144,13.42,697,4080,6101,36.8,3,0,0,0
1,all_other,0.0832,94.46,10.1266311,1.54,727,2010.041667,1235,28.7,0,0,0,0
1,debt_consolidation,0.1261,450.67,10.46310334,19.71,692,3030.041667,18028,88.4,1,0,0,0
1,debt_consolidation,0.0945,387.32,10.89673933,11.02,742,3285,8828,54.8,5,0,0,0
1,debt_consolidation,0.0863,47.45,9.77246729,9.37,722,5099,6033,31.1,1,0,0,0
1,credit_card,0.0832,201.5,10.81977828,13.99,752,5040.041667,64885,39.6,0,0,0,0
1,debt_consolidation,0.1324,405.72,11.31447453,15.12,672,5760.041667,27905,81.8,1,2,0,0
1,debt_consolidation,0.1197,336.98,11.40863105,6.61,692,9570,14081,73.7,0,0,1,0
1,debt_consolidation,0.1387,655,11.28522153,7.16,672,12554.04167,12301,56.4,1,0,0,0
1,all_other,0.0863,101.21,9.798127037,14.38,722,1530,0,0,0,0,0,0
1,small_business,0.0976,533.77,9.903487553,4.68,737,3408.041667,2248,11.6,0,0,0,0
1,all_other,0.1071,16.31,8.9751293,3.04,682,6929,44,3.7,2,1,0,0
1,small_business,0.1008,807.62,10.51867319,8.53,767,3346,2296,7.6,3,0,0,0
1,all_other,0.1039,194.71,10.66895539,17.47,702,3540.041667,12758,40.4,0,0,0,0
1,all_other,0.08,188.02,10.77895629,14.08,792,4890.041667,2573,16.3,1,0,0,0
1,debt_consolidation,0.0976,237.95,11.14186178,12.57,762,3420.041667,15176,31.6,0,0,0,0
1,debt_consolidation,0.1008,148.61,10.6454249,5.91,727,4680,7239,16.3,2,0,0,0
1,credit_card,0.0863,189.77,10.57131693,11.2,722,2670.041667,11217,52.9,3,0,0,0
1,debt_consolidation,0.1008,84,10.23995979,14.57,702,2490,12979,31,0,0,0,0
1,all_other,0.0976,192.93,12.20607265,4.84,707,5760.041667,21894,0,2,0,0,0
1,all_other,0.1197,431.6,11.32659589,3.92,682,3479.041667,4933,15.1,2,0,0,0
1,debt_consolidation,0.1071,339.06,10.35456317,4.74,722,1290.041667,6206,35.3,0,0,0,0
1,debt_consolidation,0.0976,225.09,10.22557105,17.78,717,1830,16326,48.6,2,0,0,0
1,debt_consolidation,0.1039,243.38,10.71441777,5.57,707,4140.041667,33,0.3,0,0,0,0
1,debt_consolidation,0.0737,24.84,10.46310334,7.65,777,4620.041667,19901,29.8,0,0,0,0
1,credit_card,0.08,90.88,9.852194258,6.32,737,2981,4385,24,0,0,0,0
1,debt_consolidation,0.1355,589.2,10.69194491,18.52,677,4800,18966,70.5,2,0,0,0
1,home_improvement,0.0945,96.03,11.22524339,1.49,712,6220,8788,39.2,0,0,1,0
1,all_other,0.1071,48.91,10.6454249,18.14,697,3091.041667,1276,63.8,1,0,0,0
1,debt_consolidation,0.1229,200.12,10.49127422,14.77,672,4830,22635,45.5,0,0,0,0
1,credit_card,0.0768,199.61,11.52682837,0.83,777,8370,1715,8.2,1,0,0,0
1,credit_card,0.08,310.24,11.52682837,3.19,777,8370,1715,8.2,1,0,0,0
1,all_other,0.0976,80.39,9.998797732,22.25,737,2404.041667,2574,10.5,1,0,0,0
1,credit_card,0.0832,160.57,10.98529272,7.08,767,13319.04167,25336,35.9,0,0,0,0
1,debt_consolidation,0.0945,272.09,10.81985828,17.33,737,2430.041667,9048,26.6,1,0,0,0
1,credit_card,0.1324,307.67,10.8036489,7.37,672,7020,14421,83.8,0,2,0,0
1,debt_consolidation,0.0976,200.17,9.92329018,18.35,742,2879,9121,55.4,1,0,0,0
1,all_other,0.1071,260.82,12.27839331,17.66,707,6630,120563,92.4,0,0,0,0
1,all_other,0.08,94.01,10.04324949,12.05,742,1259.041667,710,7.8,4,0,0,0
1,educational,0.0976,46.63,11.08214255,7.74,707,3509.041667,20762,48.5,2,0,0,0
1,debt_consolidation,0.0863,189.77,10.65320408,10.8,732,3451.041667,1839,15.6,3,0,0,0
1,debt_consolidation,0.0976,627.02,11.40756495,1.95,767,3180.041667,8629,17.6,0,0,0,0
1,debt_consolidation,0.1166,330.53,10.81174611,8.4,687,3300,11735,93.9,2,0,0,0
1,all_other,0.1039,584.12,11.28978191,0.86,717,2092.041667,5506,52.4,1,0,0,0
1,all_other,0.0768,187.14,11.22524339,2.54,802,6451.041667,6094,2.8,0,0,0,0
1,credit_card,0.1008,193.83,10.59663473,16.17,712,2699.041667,15597,60,1,0,0,0
1,small_business,0.1008,807.62,11.87756858,3.84,762,4725,52214,8.7,8,0,0,0
1,debt_consolidation,0.1071,195.61,10.38554326,11.12,687,4079,0,0,1,0,0,0
1,debt_consolidation,0.1103,163.77,10.53209621,5.73,682,3299,4760,60.3,0,0,0,0
1,small_business,0.08,313.37,11.65268741,12,777,5941,90335,53.5,3,0,0,0
1,small_business,0.0976,128.62,11.05089001,2.7,712,6810.041667,4010,8.1,0,0,0,0
1,debt_consolidation,0.1261,167.54,10.1266311,4.56,667,4799,3389,47.1,2,0,1,0
1,debt_consolidation,0.1134,501.73,11.22524339,15.14,707,6030.041667,39702,84.5,0,0,0,0
1,home_improvement,0.0945,544.17,11.00209984,0.6,762,3390.041667,653,3.2,2,0,0,0
1,debt_consolidation,0.08,188.02,11.00209984,9.82,762,6419.041667,5274,45.9,1,0,0,0
1,debt_consolidation,0.1166,90.07,10.858999,14.45,677,2609,11788,24.7,3,0,0,0
1,debt_consolidation,0.0737,93.14,9.774118912,12.7,772,6149,122,3.7,0,0,0,0
1,debt_consolidation,0.1545,348.87,10.91501573,13.16,662,7979,22122,78.7,2,0,0,0
1,small_business,0.0768,155.95,10.23995979,0.43,792,2267,103,1.5,0,0,0,0
1,educational,0.0976,347.27,11.32176496,11.89,722,8669.041667,8866,24.3,1,0,1,0
1,small_business,0.1134,493.5,11.51292546,2.32,697,5970.041667,4929,33.5,1,1,0,0
1,all_other,0.0976,80.39,10.49127422,0.5,702,1680.041667,11794,59.3,0,0,0,0
1,small_business,0.1292,507.36,10.6454249,23.29,717,5220.041667,462,11.3,2,0,1,0
1,debt_consolidation,0.1008,646.1,11.00209984,10.06,742,3960,6688,39.1,0,0,0,0
1,credit_card,0.1229,25.02,9.852194258,24,707,2700.041667,12220,84.9,0,0,0,0
1,debt_consolidation,0.1071,195.61,10.42228135,20.11,717,2309.041667,8736,45.7,1,0,0,0
1,all_other,0.1324,507.15,11.14764215,3.29,672,3659,170,34,0,0,0,0
1,debt_consolidation,0.1418,548.25,10.85220675,11.13,662,2519,15923,90.5,0,0,0,0
1,all_other,0.0863,142.33,9.210340372,0,727,1110,0,0,0,1,0,0
1,all_other,0.1103,327.53,10.11070495,9.17,692,4110,8575,70.3,0,1,0,0
1,all_other,0.1103,98.26,10.62132735,16.92,682,1560,21498,42.4,1,0,0,0
1,credit_card,0.1482,587.82,11.55214618,20.12,667,8250.041667,32406,91.8,1,4,0,0
1,debt_consolidation,0.1197,131.97,9.782505656,15.51,672,4290.041667,7902,17,2,0,0,0
1,debt_consolidation,0.1261,254.65,11.24575165,4.62,667,5129,7897,47.9,1,0,0,0
1,credit_card,0.1134,236.88,10.51867319,24.31,742,4710,6422,14.5,2,0,0,0
1,small_business,0.08,313.37,10.1266311,12.14,802,7890.041667,1467,9.2,0,0,0,0
1,credit_card,0.1166,826.31,11.51292546,18.88,722,1949.041667,16694,33.1,0,0,0,0
1,debt_consolidation,0.08,156.69,10.37098805,10.71,762,2309.041667,1698,7.9,0,0,0,0
1,all_other,0.1197,318.72,10.51856508,20.63,702,3270,8801,72.7,0,0,0,0
1,debt_consolidation,0.1039,171.18,10.71441777,20.69,732,2610,5500,28.2,0,0,0,0
1,debt_consolidation,0.0863,373.21,11.00209984,7.8,757,3390,3282,32.6,3,0,0,0
1,all_other,0.1071,358.62,11.00209984,0.4,707,1620.041667,2217,28.4,2,0,0,0
1,debt_consolidation,0.1292,213.72,11.294956,20.15,677,8520.041667,22247,93.1,1,0,0,0
1,debt_consolidation,0.1197,99.6,11.26446411,14.8,672,4140.041667,14555,77,0,0,0,0
1,debt_consolidation,0.0945,409.73,11.51292546,10.51,742,3900.041667,15491,25.4,3,0,0,0
1,credit_card,0.0976,160.78,10.4487146,1.46,712,2970,3735,21.5,0,0,0,0
1,home_improvement,0.1008,129.22,10.3859137,16.26,717,1560,2352,27.3,1,0,0,0
1,debt_consolidation,0.1261,335.07,10.858999,12.02,672,2699.041667,7607,46.7,0,0,0,0
1,debt_consolidation,0.1103,294.78,10.71441777,8.29,687,2760.041667,12303,59.7,0,0,0,0
1,credit_card,0.1039,233.65,10.77895629,12.63,702,1140,5824,44.7,0,0,0,0
1,debt_consolidation,0.1039,486.76,10.88382293,11.37,717,2250,24,0.3,0,0,0,0
1,debt_consolidation,0.1197,398.4,10.71441777,22.67,702,3183.041667,16616,66.7,0,0,0,0
1,small_business,0.1261,670.13,10.54534144,4.04,687,3570.041667,4110,91.3,0,0,0,0
1,debt_consolidation,0.1071,521.63,10.59653473,19.23,722,3120.041667,16738,77.9,1,0,0,0
1,all_other,0.0976,803.87,12.20607265,4.95,777,2159,54392,0,0,0,0,0
1,home_improvement,0.1103,98.26,11.23697432,11.8,717,6589,46427,98.4,0,0,0,0
1,credit_card,0.1387,135.61,10.08580911,21.9,662,4200.041667,10944,82.3,1,0,0,0
1,debt_consolidation,0.1324,676.2,11.28978191,20.73,697,4080,16805,64.1,0,0,0,0
1,debt_consolidation,0.0976,321.55,10.54534144,3.22,722,2670.041667,9255,63,0,0,0,0
1,debt_consolidation,0.1071,652.04,10.86969163,13.11,727,4085,16194,39.8,1,0,0,0
1,debt_consolidation,0.0976,771.72,11.91839057,0.22,782,4319.041667,4643,5.8,3,0,0,0
1,debt_consolidation,0.0863,316.28,10.30895266,13.16,752,4109,3808,31,2,0,0,0
1,debt_consolidation,0.145,516.32,11.08214255,15.6,662,3570.041667,9080,63.9,1,0,0,0
1,debt_consolidation,0.1039,292.06,10.49460201,14.45,707,1621.041667,4551,25.3,0,0,0,0
1,debt_consolidation,0.1166,330.53,10.4341158,23.96,742,3840.041667,11927,45.5,2,0,0,0
1,debt_consolidation,0.0768,93.57,10.5865844,0.91,767,5520,1139,27.1,1,0,0,0
1,debt_consolidation,0.0976,192.93,10.13459927,5.43,707,2820.041667,5280,40.6,1,0,0,0
1,credit_card,0.0945,320.1,11.08214255,11.69,727,2641,13607,63.3,3,0,0,0
1,debt_consolidation,0.1134,394.8,10.54534144,8.72,687,4261.041667,11134,70.9,0,0,0,0
1,home_improvement,0.1134,329,11.22524339,14.8,712,2970,23623,45.7,3,0,0,0
1,debt_consolidation,0.1103,311.16,11.22524339,11.3,692,4380,9711,71.4,0,1,0,0
1,debt_consolidation,0.08,94.01,10.49127422,2.6,742,4380,2456,23.4,0,1,0,0
1,small_business,0.0945,192.06,11.00209984,13.16,732,4470,32421,55,0,0,0,0
1,major_purchase,0.0832,182.61,10.46367461,0.72,742,2767.041667,1348,5.2,3,0,0,0
1,debt_consolidation,0.1671,710.18,11.08214255,20.09,662,4110,26255,74.3,1,0,0,0
1,credit_card,0.0945,456.94,11.81303006,11.18,737,3660,11188,56,1,0,0,0
1,all_other,0.08,313.37,11.66992921,0,787,8370,0,0,0,0,0,0
1,home_improvement,0.0863,28.47,10.95080655,0.32,717,1680.041667,167,3.3,2,0,0,0
1,debt_consolidation,0.1166,330.53,10.30895266,15.44,687,2159,10997,75.3,0,0,0,0
1,major_purchase,0.1008,32.31,10.54534144,20.53,732,3360,2308,46.2,0,0,0,0
1,debt_consolidation,0.1134,263.2,10.08580911,9.8,682,3210.041667,7720,63.7,2,0,0,0
1,debt_consolidation,0.1071,163.01,10.828401,6.95,687,4229.041667,11973,70.8,0,0,1,0
1,all_other,0.0976,675.25,10.71441777,1.79,767,2044.041667,142,0.6,0,0,0,0
1,debt_consolidation,0.1134,493.5,10.96335901,8.61,697,5129,14453,45.5,1,0,0,0
1,all_other,0.0976,180.07,10.59663473,7.47,707,2939,7842,43.8,2,0,0,0
1,home_improvement,0.0863,316.28,11.60093634,6.4,742,4080,2339,44.1,0,0,0,0
1,debt_consolidation,0.1387,375.26,10.81985828,20.93,672,2340.041667,17436,93.2,0,0,0,0
1,debt_consolidation,0.1513,173.65,10.93339264,21.32,667,3600.041667,22210,98.3,0,0,0,0
1,debt_consolidation,0.0863,221.4,10.6454249,2.74,727,2310.041667,6496,40.1,0,0,0,0
1,all_other,0.1166,330.53,10.30895266,8.56,682,1200,2000,46.5,3,0,0,0
1,debt_consolidation,0.1576,420.47,11.51292546,18.55,667,4560.041667,34841,89.6,0,0,0,0
1,debt_consolidation,0.1418,548.25,11.84934056,3.4,662,2610,15193,33.4,0,0,0,0
1,all_other,0.1134,329,10.261162,5.37,687,2730.041667,3245,54.1,2,0,1,0
1,all_other,0.08,225.63,11.32659589,5.54,762,4259.041667,438,0.8,3,0,0,0
1,all_other,0.0976,257.24,10.59663473,18.72,742,6569,38605,67.7,0,0,0,0
1,debt_consolidation,0.1071,95.36,10.20359214,6.62,682,1199,6611,49.1,1,0,0,0
1,debt_consolidation,0.1418,274.13,10.53049493,20.71,662,4140.041667,5723,52,1,0,0,0
1,home_improvement,0.08,156.69,11.28978191,3.75,762,12668.04167,8366,7.1,0,0,0,0
1,debt_consolidation,0.1039,194.71,9.729134165,7.5,692,1920,4524,94.2,1,0,0,0
1,home_improvement,0.1008,258.44,11.03488966,0.81,712,3660,3596,25.1,1,0,1,0
1,credit_card,0.0945,150.45,11.08214255,11.13,717,5208,16724,41.7,0,0,0,0
1,home_improvement,0.0945,640.2,11.69524702,4.19,787,5159,311,0,2,0,0,0
1,debt_consolidation,0.1292,168.28,11.1844214,19.67,687,4710,19771,92.4,1,0,0,0
1,debt_consolidation,0.1008,581.49,11.12431747,11.01,732,3389,10826,41.5,0,0,0,0
1,home_improvement,0.0945,640.2,10.70324447,0.81,797,3450.041667,281,1.7,1,0,0,0
1,all_other,0.1513,694.59,11.2515607,10.25,662,3332,4289,66,1,0,0,0
1,all_other,0.0976,514.48,13.25759333,1.61,742,6390.041667,22627,27.3,1,0,0,0
1,debt_consolidation,0.1418,411.19,11.20721519,18.16,662,3209.041667,11258,71.7,1,0,0,0
1,debt_consolidation,0.1039,389.41,10.34817337,17,717,3209.041667,0,0,2,0,0,0
1,debt_consolidation,0.1387,264.39,10.30895266,24.68,682,1500,26996,66.8,0,0,0,0
1,debt_consolidation,0.1355,645.24,11.87756858,1.67,677,5370.041667,9416,95.1,2,0,0,0
1,debt_consolidation,0.1229,293.51,10.81977828,20.04,692,3360,25807,59.8,1,0,0,0
1,all_other,0.0863,316.28,11.00209984,8.94,732,4440,16167,44.3,3,0,0,0
1,debt_consolidation,0.1134,361.9,10.858999,9.39,687,2703.041667,12678,43.6,0,0,1,0
1,debt_consolidation,0.1229,281.84,14.52835448,0.13,672,1293.041667,8747,51.8,1,0,0,0
1,debt_consolidation,0.1324,338.1,11.09741002,18.2,672,4620.041667,12008,54.2,3,1,0,0
1,debt_consolidation,0.1197,278.88,10.84778248,20.96,697,4619.041667,14129,84.1,0,0,0,0
1,home_improvement,0.1039,486.76,11.58988651,8.92,712,3059.041667,15553,20,1,0,0,0
1,home_improvement,0.1197,298.8,11.28978191,19.37,682,9059.041667,26966,70.2,1,0,1,0
1,all_other,0.1166,330.53,11.06663836,13.33,712,4383,2388,48.7,2,0,0,0
1,debt_consolidation,0.1261,234.55,10.46310334,9.63,667,1290.041667,11698,78.5,1,0,0,0
1,credit_card,0.0976,241.16,11.40756495,12.32,722,1950.041667,5570,25.4,3,0,0,0
1,major_purchase,0.0945,224.07,9.915613732,5.99,712,4470,4641,33.1,0,0,0,0
1,debt_consolidation,0.1166,396.63,10.77895629,10.05,682,2670,15774,44.8,2,0,0,0
1,debt_consolidation,0.1324,507.15,10.75312553,10.03,672,4110,9288,71.4,0,0,0,0
1,debt_consolidation,0.1355,288.66,10.2646524,17.56,662,1889,17488,90.6,1,0,0,0
1,debt_consolidation,0.0832,409.3,10.26813067,0.83,807,5189,209,2.3,1,0,0,0
1,debt_consolidation,0.1292,222.97,10.23995979,19.93,667,5729.041667,15049,71.3,0,0,0,0
1,all_other,0.1197,365.2,10.49127422,15.83,682,4410,23253,72,1,0,0,0
1,debt_consolidation,0.1261,603.12,11.14186178,14.02,682,3570.041667,10769,63,1,1,0,0
1,credit_card,0.1387,852.87,11.05089001,17.28,692,8700.041667,21357,42,1,0,0,0
1,debt_consolidation,0.0945,320.1,11.45105006,7.44,727,3360,29884,43.6,0,0,0,0
1,home_improvement,0.1008,807.62,11.46163217,10.42,757,11970.04167,16386,11.3,0,0,0,0
1,debt_consolidation,0.1071,326.02,11.24177269,10.37,702,11280,26888,26.2,0,0,0,0
1,debt_consolidation,0.1292,336.56,10.52406404,6.74,672,2609,7067,65.8,0,0,0,0
1,credit_card,0.1166,396.63,11.73606902,12.94,682,3720,36467,62.9,0,0,0,0
1,debt_consolidation,0.1134,416.19,10.59663473,21.96,717,4291.041667,1727,8.9,1,0,0,0
1,home_improvement,0.1229,406.91,10.55581274,9.31,687,5670.041667,2329,39.4,0,0,0,0
1,all_other,0.0737,62.1,10.46310334,0.86,797,11430,324,0.2,0,0,0,0
1,debt_consolidation,0.1261,201.04,10.81977828,3.89,667,5970.041667,20845,47.7,0,0,0,0
1,debt_consolidation,0.1103,327.53,10.75790288,13.48,702,3000,9697,58,0,0,0,0
1,all_other,0.1103,327.53,10.42228135,2.61,697,2370.041667,2952,30.1,2,0,0,0
